,월,평일/주말,요일,시간대,오전/오후,주간/야간,사고유형,건수
1244,05,평일,금,16시-18시,오후,주간,부상자수,506
1245,05,평일,금,18시-20시,오후,야간,부상자수,493
1246,05,평일,금,20시-22시,오후,야간,부상자수,313
1247,05,평일,금,22시-24시,오후,야간,부상자수,258
1248,05,주말,토,00시-02시,오전,야간,부상자수,178
1249,05,주말,토,02시-04시,오전,야간,부상자수,128
1250,05,주말,토,04시-06시,오전,야간,부상자수,97
1251,05,주말,토,06시-08시,오전,야간,부상자수,155
1252,05,주말,토,08시-10시,오전,주간,부상자수,274
1253,05,주말,토,10시-12시,오전,주간,부상자수,492
1254,05,주말,토,12시-14시,오후,주간,부상자수,675
1255,05,주말,토,14시-16시,오후,주간,부상자수,620
1256,05,주말,토,16시-18시,오후,주간,부상자수,637
1257,05,주말,토,18시-20시,오후,야간,부상자수,444
1258,05,주말,토,20시-22시,오후,야간,부상자수,413
1259,05,주말,토,22시-24시,오후,야간,부상자수,353
1260,06,주말,일,00시-02시,오전,야간,사고건수,92
1261,06,주말,일,02시-04시,오전,야간,사고건수,52
1262,06,주말,일,04시-06시,오전,야간,사고건수,43
1263,06,주말,일,06시-08시,오전,야간,사고건수,59
1264,06,주말,일,08시-10시,오전,주간,사고건수,95
1265,06,주말,일,10시-12시,오전,주간,사고건수,181
1266,06,주말,일,12시-14시,오후,주간,사고건수,249
1267,06,주말,일,14시-16시,오후,주간,사고건수,279
1268,06,주말,일,16시-18시,오후,주간,사고건수,252
1269,06,주말,일,18시-20시,오후,야간,사고건수,223
1270,06,주말,일,20시-22시,오후,야간,사고건수,196
1271,06,주말,일,22시-24시,오후,야간,사고건수,117
1272,06,평일,월,00시-02시,오전,야간,사고건수,47
1273,06,평일,월,02시-04시,오전,야간,사고건수,27
1274,06,평일,월,04시-06시,오전,야간,사고건수,40
1275,06,평일,월,06시-08시,오전,야간,사고건수,149
1276,06,평일,월,08시-10시,오전,주간,사고건수,306
1277,06,평일,월,10시-12시,오전,주간,사고건수,271
1278,06,평일,월,12시-14시,오후,주간,사고건수,264
1279,06,평일,월,14시-16시,오후,주간,사고건수,303
1280,06,평일,월,16시-18시,오후,주간,사고건수,378
1281,06,평일,월,18시-20시,오후,야간,사고건수,314
1282,06,평일,월,20시-22시,오후,야간,사고건수,183
1283,06,평일,월,22시-24시,오후,야간,사고건수,142
1284,06,평일,화,00시-02시,오전,야간,사고건수,68
1285,06,평일,화,02시-04시,오전,야간,사고건수,38
1286,06,평일,화,04시-06시,오전,야간,사고건수,32
1287,06,평일,화,06시-08시,오전,야간,사고건수,178
1288,06,평일,화,08시-10시,오전,주간,사고건수,345
1289,06,평일,화,10시-12시,오전,주간,사고건수,332
1290,06,평일,화,12시-14시,오후,주간,사고건수,329
1291,06,평일,화,14시-16시,오후,주간,사고건수,372
1292,06,평일,화,16시-18시,오후,주간,사고건수,411
1293,06,평일,화,18시-20시,오후,야간,사고건수,366
1294,06,평일,화,20시-22시,오후,야간,사고건수,278
1295,06,평일,화,22시-24시,오후,야간,사고건수,177
1296,06,평일,수,00시-02시,오전,야간,사고건수,85
1297,06,평일,수,02시-04시,오전,야간,사고건수,28
1298,06,평일,수,04시-06시,오전,야간,사고건수,46
1299,06,평일,수,06시-08시,오전,야간,사고건수,160
1300,06,평일,수,08시-10시,오전,주간,사고건수,342
1301,06,평일,수,10시-12시,오전,주간,사고건수,303
1302,06,평일,수,12시-14시,오후,주간,사고건수,315
1303,06,평일,수,14시-16시,오후,주간,사고건수,335
1304,06,평일,수,16시-18시,오후,주간,사고건수,454
1305,06,평일,수,18시-20시,오후,야간,사고건수,395
1306,06,평일,수,20시-22시,오후,야간,사고건수,292
1307,06,평일,수,22시-24시,오후,야간,사고건수,223
1308,06,평일,목,00시-02시,오전,야간,사고건수,65
1309,06,평일,목,02시-04시,오전,야간,사고건수,33
1310,06,평일,목,04시-06시,오전,야간,사고건수,32
1311,06,평일,목,06시-08시,오전,야간,사고건수,168
1312,06,평일,목,08시-10시,오전,주간,사고건수,261
1313,06,평일,목,10시-12시,오전,주간,사고건수,247
1314,06,평일,목,12시-14시,오후,주간,사고건수,268
1315,06,평일,목,14시-16시,오후,주간,사고건수,271
1316,06,평일,목,16시-18시,오후,주간,사고건수,300
1317,06,평일,목,18시-20시,오후,야간,사고건수,306
1318,06,평일,목,20시-22시,오후,야간,사고건수,262
1319,06,평일,목,22시-24시,오후,야간,사고건수,241
1320,06,평일,금,00시-02시,오전,야간,사고건수,70
1321,06,평일,금,02시-04시,오전,야간,사고건수,28
1322,06,평일,금,04시-06시,오전,야간,사고건수,44
1323,06,평일,금,06시-08시,오전,야간,사고건수,137
1324,06,평일,금,08시-10시,오전,주간,사고건수,271
1325,06,평일,금,10시-12시,오전,주간,사고건수,244
1326,06,평일,금,12시-14시,오후,주간,사고건수,249
1327,06,평일,금,14시-16시,오후,주간,사고건수,318
1328,06,평일,금,16시-18시,오후,주간,사고건수,371
1329,06,평일,금,18시-20시,오후,야간,사고건수,357
1330,06,평일,금,20시-22시,오후,야간,사고건수,225
1331,06,평일,금,22시-24시,오후,야간,사고건수,223
1332,06,주말,토,00시-02시,오전,야간,사고건수,113
1333,06,주말,토,02시-04시,오전,야간,사고건수,54
1334,06,주말,토,04시-06시,오전,야간,사고건수,48
1335,06,주말,토,06시-08시,오전,야간,사고건수,73
1336,06,주말,토,08시-10시,오전,주간,사고건수,209
1337,06,주말,토,10시-12시,오전,주간,사고건수,301
1338,06,주말,토,12시-14시,오후,주간,사고건수,344
1339,06,주말,토,14시-16시,오후,주간,사고건수,301
1340,06,주말,토,16시-18시,오후,주간,사고건수,315
1341,06,주말,토,18시-20시,오후,야간,사고건수,249
1342,06,주말,토,20시-22시,오후,야간,사고건수,203
1343,06,주말,토,22시-24시,오후,야간,사고건수,208
1344,06,주말,일,00시-02시,오전,야간,사망자수,5
1345,06,주말,일,02시-04시,오전,야간,사망자수,0
1346,06,주말,일,04시-06시,오전,야간,사망자수,2
1347,06,주말,일,06시-08시,오전,야간,사망자수,0
1348,06,주말,일,08시-10시,오전,주간,사망자수,4
1349,06,주말,일,10시-12시,오전,주간,사망자수,3
1350,06,주말,일,12시-14시,오후,주간,사망자수,0
1351,06,주말,일,14시-16시,오후,주간,사망자수,3
1352,06,주말,일,16시-18시,오후,주간,사망자수,3
1353,06,주말,일,18시-20시,오후,야간,사망자수,1
1354,06,주말,일,20시-22시,오후,야간,사망자수,3
1355,06,주말,일,22시-24시,오후,야간,사망자수,2
1356,06,평일,월,00시-02시,오전,야간,사망자수,0
1357,06,평일,월,02시-04시,오전,야간,사망자수,2
1358,06,평일,월,04시-06시,오전,야간,사망자수,1
1359,06,평일,월,06시-08시,오전,야간,사망자수,3
1360,06,평일,월,08시-10시,오전,주간,사망자수,5
1361,06,평일,월,10시-12시,오전,주간,사망자수,7
1362,06,평일,월,12시-14시,오후,주간,사망자수,4
1363,06,평일,월,14시-16시,오후,주간,사망자수,5
1364,06,평일,월,16시-18시,오후,주간,사망자수,1
1365,06,평일,월,18시-20시,오후,야간,사망자수,5
1366,06,평일,월,20시-22시,오후,야간,사망자수,5
1367,06,평일,월,22시-24시,오후,야간,사망자수,4
1368,06,평일,화,00시-02시,오전,야간,사망자수,4
1369,06,평일,화,02시-04시,오전,야간,사망자수,3
1370,06,평일,화,04시-06시,오전,야간,사망자수,2
1371,06,평일,화,06시-08시,오전,야간,사망자수,2
1372,06,평일,화,08시-10시,오전,주간,사망자수,4
1373,06,평일,화,10시-12시,오전,주간,사망자수,2
1374,06,평일,화,12시-14시,오후,주간,사망자수,5
1375,06,평일,화,14시-16시,오후,주간,사망자수,2
1376,06,평일,화,16시-18시,오후,주간,사망자수,0
1377,06,평일,화,18시-20시,오후,야간,사망자수,2
1378,06,평일,화,20시-22시,오후,야간,사망자수,1
1379,06,평일,화,22시-24시,오후,야간,사망자수,5
1380,06,평일,수,00시-02시,오전,야간,사망자수,3
1381,06,평일,수,02시-04시,오전,야간,사망자수,1
1382,06,평일,수,04시-06시,오전,야간,사망자수,2
1383,06,평일,수,06시-08시,오전,야간,사망자수,2
1384,06,평일,수,08시-10시,오전,주간,사망자수,3
1385,06,평일,수,10시-12시,오전,주간,사망자수,5
1386,06,평일,수,12시-14시,오후,주간,사망자수,1
1387,06,평일,수,14시-16시,오후,주간,사망자수,2
1388,06,평일,수,16시-18시,오후,주간,사망자수,2
1389,06,평일,수,18시-20시,오후,야간,사망자수,4
1390,06,평일,수,20시-22시,오후,야간,사망자수,5
1391,06,평일,수,22시-24시,오후,야간,사망자수,0
1392,06,평일,목,00시-02시,오전,야간,사망자수,3
1393,06,평일,목,02시-04시,오전,야간,사망자수,0
1394,06,평일,목,04시-06시,오전,야간,사망자수,2
1395,06,평일,목,06시-08시,오전,야간,사망자수,6
1396,06,평일,목,08시-10시,오전,주간,사망자수,1
1397,06,평일,목,10시-12시,오전,주간,사망자수,3
1398,06,평일,목,12시-14시,오후,주간,사망자수,5
1399,06,평일,목,14시-16시,오후,주간,사망자수,5
1400,06,평일,목,16시-18시,오후,주간,사망자수,5
1401,06,평일,목,18시-20시,오후,야간,사망자수,1
1402,06,평일,목,20시-22시,오후,야간,사망자수,2
1403,06,평일,목,22시-24시,오후,야간,사망자수,6
1404,06,평일,금,00시-02시,오전,야간,사망자수,2
1405,06,평일,금,02시-04시,오전,야간,사망자수,1
1406,06,평일,금,04시-06시,오전,야간,사망자수,5
1407,06,평일,금,06시-08시,오전,야간,사망자수,2
1408,06,평일,금,08시-10시,오전,주간,사망자수,2
1409,06,평일,금,10시-12시,오전,주간,사망자수,5
1410,06,평일,금,12시-14시,오후,주간,사망자수,2
1411,06,평일,금,14시-16시,오후,주간,사망자수,4
1412,06,평일,금,16시-18시,오후,주간,사망자수,2
1413,06,평일,금,18시-20시,오후,야간,사망자수,1
1414,06,평일,금,20시-22시,오후,야간,사망자수,2
1415,06,평일,금,22시-24시,오후,야간,사망자수,4
1416,06,주말,토,00시-02시,오전,야간,사망자수,4
1417,06,주말,토,02시-04시,오전,야간,사망자수,2
1418,06,주말,토,04시-06시,오전,야간,사망자수,1
1419,06,주말,토,06시-08시,오전,야간,사망자수,4
1420,06,주말,토,08시-10시,오전,주간,사망자수,3
1421,06,주말,토,10시-12시,오전,주간,사망자수,1
1422,06,주말,토,12시-14시,오후,주간,사망자수,3
1423,06,주말,토,14시-16시,오후,주간,사망자수,3
1424,06,주말,토,16시-18시,오후,주간,사망자수,0
1425,06,주말,토,18시-20시,오후,야간,사망자수,3
1426,06,주말,토,20시-22시,오후,야간,사망자수,2
1427,06,주말,토,22시-24시,오후,야간,사망자수,0
1428,06,주말,일,00시-02시,오전,야간,부상자수,126
1429,06,주말,일,02시-04시,오전,야간,부상자수,77
1430,06,주말,일,04시-06시,오전,야간,부상자수,60
1431,06,주말,일,06시-08시,오전,야간,부상자수,86
1432,06,주말,일,08시-10시,오전,주간,부상자수,123
1433,06,주말,일,10시-12시,오전,주간,부상자수,276
1434,06,주말,일,12시-14시,오후,주간,부상자수,392
1435,06,주말,일,14시-16시,오후,주간,부상자수,479
1436,06,주말,일,16시-18시,오후,주간,부상자수,405
1437,06,주말,일,18시-20시,오후,야간,부상자수,355
1438,06,주말,일,20시-22시,오후,야간,부상자수,261
1439,06,주말,일,22시-24시,오후,야간,부상자수,190
1440,06,평일,월,00시-02시,오전,야간,부상자수,65
1441,06,평일,월,02시-04시,오전,야간,부상자수,33
1442,06,평일,월,04시-06시,오전,야간,부상자수,53
1443,06,평일,월,06시-08시,오전,야간,부상자수,211
1444,06,평일,월,08시-10시,오전,주간,부상자수,420
1445,06,평일,월,10시-12시,오전,주간,부상자수,371
1446,06,평일,월,12시-14시,오후,주간,부상자수,372
1447,06,평일,월,14시-16시,오후,주간,부상자수,395
1448,06,평일,월,16시-18시,오후,주간,부상자수,549
1449,06,평일,월,18시-20시,오후,야간,부상자수,429
1450,06,평일,월,20시-22시,오후,야간,부상자수,271
1451,06,평일,월,22시-24시,오후,야간,부상자수,209
1452,06,평일,화,00시-02시,오전,야간,부상자수,102
1453,06,평일,화,02시-04시,오전,야간,부상자수,55
1454,06,평일,화,04시-06시,오전,야간,부상자수,39
1455,06,평일,화,06시-08시,오전,야간,부상자수,241
1456,06,평일,화,08시-10시,오전,주간,부상자수,473
1457,06,평일,화,10시-12시,오전,주간,부상자수,447
1458,06,평일,화,12시-14시,오후,주간,부상자수,470
1459,06,평일,화,14시-16시,오후,주간,부상자수,565
1460,06,평일,화,16시-18시,오후,주간,부상자수,570
1461,06,평일,화,18시-20시,오후,야간,부상자수,506
1462,06,평일,화,20시-22시,오후,야간,부상자수,391
1463,06,평일,화,22시-24시,오후,야간,부상자수,246
1464,06,평일,수,00시-02시,오전,야간,부상자수,116
1465,06,평일,수,02시-04시,오전,야간,부상자수,35
1466,06,평일,수,04시-06시,오전,야간,부상자수,60
1467,06,평일,수,06시-08시,오전,야간,부상자수,222
1468,06,평일,수,08시-10시,오전,주간,부상자수,479
1469,06,평일,수,10시-12시,오전,주간,부상자수,409
1470,06,평일,수,12시-14시,오후,주간,부상자수,444
1471,06,평일,수,14시-16시,오후,주간,부상자수,451
1472,06,평일,수,16시-18시,오후,주간,부상자수,644
1473,06,평일,수,18시-20시,오후,야간,부상자수,538
1474,06,평일,수,20시-22시,오후,야간,부상자수,409
1475,06,평일,수,22시-24시,오후,야간,부상자수,339
1476,06,평일,목,00시-02시,오전,야간,부상자수,90
1477,06,평일,목,02시-04시,오전,야간,부상자수,50
1478,06,평일,목,04시-06시,오전,야간,부상자수,47
1479,06,평일,목,06시-08시,오전,야간,부상자수,236
1480,06,평일,목,08시-10시,오전,주간,부상자수,402
1481,06,평일,목,10시-12시,오전,주간,부상자수,351
1482,06,평일,목,12시-14시,오후,주간,부상자수,373
